gene_id,symbol,name,kegg
100287852,LOC100287852,protein FAM136A-like,NA
100287856,LOC100287856,cornichon homolog 4 (Drosophila) pseudogene,NA
100287859,FAM197Y6,"family with sequence similarity 197, Y-linked, member 6",NA
100287865,LOC100287865,transmembrane protein 50B-like,NA
100287868,LOC100287868,nuclear transport factor 2 pseudogene,NA
100287869,LOC100287869,uncharacterized LOC100287869,NA
100287874,TTTY27P,"testis-specific transcript, Y-linked 27, pseudogene",NA
100287877,LOC100287877,uncharacterized LOC100287877,NA
100287879,LOC100287879,uncharacterized LOC100287879,NA
100287880,LOC100287880,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 4, 9kDa pseudogene",NA
100287887,RPL13AP25,ribosomal protein L13a pseudogene 25,NA
100287894,LOC100287894,uncharacterized LOC100287894,NA
100287895,LOC100287895,asparaginyl-tRNA synthetase pseudogene,NA
100287896,LOC100287896,uncharacterized LOC100287896,NA
100287898,TTC34,tetratricopeptide repeat domain 34,NA
100287900,GM2AP2,GM2 ganglioside activator pseudogene 2,NA
100287902,LGALS8-AS1,LGALS8 antisense RNA 1 (non-protein coding),NA
100287905,TTTY31P,"testis-specific transcript, Y-linked 31, pseudogene",NA
100287908,LOC100287908,zinc finger protein 519 pseudogene,NA
100287912,LOC100287912,ankyrin repeat domain 11 pseudogene,NA
100287916,LOC100287916,double homeobox protein 4-like protein 4-like,NA
100287919,VN1R30P,vomeronasal 1 receptor 30 pseudogene,NA
100287922,ANKRD18CP,"ankyrin repeat domain 18C, pseudogene",NA
100287928,LOC100287928,"hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), beta subunit pseudogene",NA
100287931,LOC100287931,uncharacterized LOC100287931,NA
100287932,TIMM23,translocase of inner mitochondrial membrane 23 homolog (yeast),NA
100287934,LOC100287934,uncharacterized LOC100287934,NA
100287941,TTTY24P,"testis-specific transcript, Y-linked 24, pseudogene",NA
100287944,LOC100287944,uncharacterized LOC100287944,NA
100287945,LOC100287945,uncharacterized LOC100287945,NA
100287948,GM140,uncharacterized LOC100287948,NA
100287951,LOC100287951,"dynein, light chain, Tctex-type 1 pseudogene",NA
100287954,LOC100287954,double homeobox protein 4-like protein 4-like,NA
100287960,HIGD1AP10,"HIG1 hypoxia inducible domain family, member 1A pseudogene 10",NA
100287964,ATP5LP7,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit g, pseudogene 7",NA
100287965,LOC100287965,telomeric repeat binding factor (NIMA-interacting) 1 pseudogene,NA
100287966,LOC100287966,sodium/glucose cotransporter 1-like,NA
100287979,TTTY13C,"testis-specific transcript, Y-linked 13C",NA
100287985,LOC100287985,"ring-box 1, E3 ubiquitin protein ligase pseudogene",NA
100287990,LOC100287990,double homeobox protein 4-like protein 4-like,NA
100287991,LOC100287991,myotubularin-related protein 9-like,NA
100288001,LOC100288001,PRP3 pre-mRNA processing factor 3 homolog (S. cerevisiae) pseudogene,NA
100288008,LOC100288008,proline rich 13 pseudogene,NA
100288010,LOC100288010,cytochrome c oxidase subunit VIIa polypeptide 2 like pseudogene,NA
100288013,LOC100288013,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 5, 13kDa pseudogene",NA
100288016,LOC100288016,serine/threonine-protein phosphatase 4 regulatory subunit 2-like,NA
100288018,LOC100288018,putative TAF11-like protein ENSP00000332601-like,NA
100288019,LOC100288019,double homeobox protein 4-like protein 4-like,NA
100288022,VN1R33P,vomeronasal 1 receptor 33 pseudogene,NA
100288025,DYZ1L2,DYZ1 repeat sequence,NA
100288028,LOC100288028,coiled-coil domain containing 59 pseudogene,NA
100288031,LOC100288031,"BRICK1, SCAR/WAVE actin-nucleating complex subunit pseudogene",NA
100288035,LOC100288035,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 5, 13kDa pseudogene",NA
100288037,LOC100288037,uncharacterized LOC100288037,NA
100288038,HNRNPA1P28,heterogeneous nuclear ribonucleoprotein A1 pseudogene 28,NA
100288042,LOC100288042,zinc finger protein 519 pseudogene,NA
100288049,LOC100288049,double homeobox protein 4-like protein 4-like,NA
100288053,DYZ1L3,DYZ1 repeat sequence,NA
100288067,LOC100288067,uncharacterized LOC100288067,NA
100288069,LOC100288069,general transcription factor IIi pseudogene,NA
100288072,SDR42E2,"short chain dehydrogenase/reductase family 42E, member 2",NA
100288073,LOC100288073,"heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa) pseudogene",NA
100288077,LOC100288077,Wilms tumor 1 associated protein pseudogene,NA
100288079,LOC100288079,microtubule-associated protein 1 light chain 3 beta pseudogene,NA
100288081,LOC100288081,olfactory receptor 4F3/4F16/4F29-like,NA
100288083,LOC100288083,protein capicua homolog,NA
100288085,DYZ1L5,DYZ1 repeat sequence,NA
100288093,LOC100288093,nuclear RNA export factor 3 pseudogene,NA
100288097,LOC100288097,BCL2-associated athanogene 4 pseudogene,NA
100288102,LOC100288102,uncharacterized LOC100288102,NA
100288111,LOC100288111,bolA homolog 3 (E. coli) pseudogene,NA
100288112,OR11J7P,"olfactory receptor, family 11, subfamily J, member 7 pseudogene",NA
100288114,LOC100288114,uncharacterized LOC100288114,NA
100288115,LOC100288115,uncharacterized LOC100288115,NA
100288119,LOC100288119,capicua homolog pseudogene,NA
100288122,LOC100288122,uncharacterized LOC100288122,NA
100288123,LOC100288123,uncharacterized LOC100288123,NA
100288124,DYZ1L8,DYZ1 repeat sequence,NA
100288125,LOC100288125,"non-metastatic cells 2, protein (NM23B) expressed in pseudogene",NA
100288129,LOC100288129,acireductone dioxygenase 1 pseudogene,NA
100288130,CCDC165P1,coiled-coil domain containing 165 pseudogene 1,NA
100288136,LOC100288136,protein mago nashi homolog,NA
100288139,PIH2,pregnancy-induced hypertension syndrome-related protein,NA
100288142,LOC100288142,neuroblastoma breakpoint family member,NA
100288144,LOC100288144,uncharacterized LOC100288144,NA
100288146,LOC100288146,nucleoporin Nup43-like,NA
100288148,OR11J6P,"olfactory receptor, family 11, subfamily J, member 6 pseudogene",NA
100288149,LOC100288149,"NADH dehydrogenase (ubiquinone) Fe-S protein 5, 15kDa (NADH-coenzyme Q reductase) pseudogene",NA
100288151,LOC100288151,SREK1-interacting protein 1 pseudogene,NA
100288152,LOC100288152,uncharacterized LOC100288152,NA
100288157,DYZ1L9,DYZ1 repeat sequence,NA
100288160,LOC100288160,esophagus cancer-related gene-2 interaction susceptibility protein,NA
100288162,LOC100288162,uncharacterized LOC100288162,NA
100288165,HMGN2P15,high mobility group nucleosomal binding domain 2 pseudogene 15,NA
100288170,LOC100288170,ubiquitin-conjugating enzyme E2 variant 1 pseudogene,NA
100288172,LOC100288172,WEE1 homolog (S. pombe) pseudogene,NA
100288173,LOC100288173,tRNA methyltransferase 11-2 homolog (S. cerevisiae) pseudogene,NA
100288175,LOC100288175,uncharacterized LOC100288175,NA
100288179,LOC100288179,tRNA splicing endonuclease 15 homolog (S. cerevisiae) pseudogene,NA
100288181,LOC100288181,uncharacterized LOC100288181,NA
100288185,PPIAP1,"peptidylprolyl isomerase A (cyclophilin A), pseudogene 1",NA
100288187,LOC100288187,uncharacterized LOC100288187,NA
100288188,DYZ1L10,DYZ1 repeat sequence,NA
100288192,LOC100288192,archaelysin family metallopeptidase 2 pseudogene,NA
100288195,VN1R104P,vomeronasal 1 receptor 104 pseudogene,NA
100288198,LOC100288198,uncharacterized LOC100288198,NA
100288203,LOC100288203,"WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene",NA
100288208,LOC100288208,uncharacterized LOC100288208,NA
100288211,LOC100288211,PPPDE peptidase domain containing 1 pseudogene,NA
100288220,DYZ1L11,DYZ1 repeat sequence,NA
100288222,ATP5G1P8,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit C1 (subunit 9) pseudogene 8",NA
100288227,MTND1P27,MT-ND1 pseudogene 27,NA
100288233,LOC100288233,ribosomal protein L23 pseudogene,NA
100288235,LOC100288235,heat shock 10kDa protein 1 (chaperonin 10) pseudogene,NA
100288238,LOC100288238,uncharacterized LOC100288238,NA
100288241,LOC100288241,"protein (peptidylprolyl cis/trans isomerase) NIMA-interacting, 4 (parvulin) pseudogene",NA
100288248,LOC100288248,"zinc finger, HIT-type containing 1 pseudogene",NA
100288250,ISCA1P5,iron-sulfur cluster assembly 1 homolog (S. cerevisiae) pseudogene 5,NA
100288252,LOC100288252,ribosomal protein L10 pseudogene,NA
100288254,FLJ40453,uncharacterized LOC100288254,NA
100288255,LOC100288255,FSHD region gene 2-like,NA
100288259,DYZ1L12,DYZ1 repeat sequence,NA
100288264,VN1R105P,vomeronasal 1 receptor 105 pseudogene,NA
100288268,LOC100288268,uncharacterized LOC100288268,NA
100288273,LOC100288273,uncharacterized LOC100288273,NA
100288283,LOC100288283,heterogeneous nuclear ribonucleoprotein A1 pseudogene,NA
100288287,KRTAP22-2,keratin associated protein 22-2,NA
100288289,LOC100288289,double homeobox protein 4-like,NA
100288292,LOC100288292,putative uncharacterized protein FLJ44672-like,NA
100288293,DYZ1L13,DYZ1 repeat sequence,NA
100288298,LOC100288298,glycine cleavage system protein H (aminomethyl carrier) pseudogene,NA
100288306,LOC100288306,uncharacterized LOC100288306,NA
100288307,USMG5P1,up-regulated during skeletal muscle growth 5 homolog (mouse) pseudogene 1,NA
100288310,LOC100288310,uncharacterized LOC100288310,NA
100288315,LOC100288315,uncharacterized LOC100288315,NA
100288318,LOC100288318,uncharacterized protein FLJ40521-like,NA
100288319,AK3P5,adenylate kinase 3 pseudogene 5,NA
100288323,KRTAP21-3,keratin associated protein 21-3,NA
100288325,LOC100288325,double homeobox protein 4-like,NA
100288329,DYZ1L14,DYZ1 repeat sequence,NA
100288330,H2AFZP5,"H2A histone family, member Z pseudogene 5",NA
100288332,LOC100288332,nuclear pore complex-interacting protein-like 1-like,NA
100288336,LOC100288336,Putative uncharacterized protein ENSP00000383251,NA
100288337,LOC100288337,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 5, 16kDa pseudogene",NA
100288339,LOC100288339,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 5, 13kDa pseudogene",NA
100288343,LOC100288343,"solute carrier family 25 (mitochondrial carrier, brain), member 14 pseudogene",NA
100288346,LOC100288346,uncharacterized LOC100288346,NA
100288355,LOC100288355,double homeobox protein 4-like,NA
100288358,LOC100288358,uncharacterized LOC100288358,NA
100288363,DYZ1L15,DYZ1 repeat sequence,NA
100288365,LOC100288365,activating transcription factor 7 interacting protein 2 pseudogene,NA
100288366,LOC100288366,uncharacterized LOC100288366,NA
100288367,LOC100288367,golgin A2 pseudogene,NA
100288368,LOC100288368,uncharacterized LOC100288368,NA
100288378,LOC100288378,leucine rich repeat containing 34 pseudogene,NA
100288379,LOC100288379,ribosomal protein S7 pseudogene,NA
100288380,ULK4P2,unc-51-like kinase 4 (C. elegans) pseudogene 2,NA
100288385,LOC100288385,cytochrome c oxidase subunit VIIa polypeptide 2 like pseudogene,NA
100288392,LOC100288392,uncharacterized LOC100288392,NA
100288397,RAB9AP4,"RAB9A, member RAS oncogene family pseudogene 4",NA
100288398,LOC100288398,double homeobox protein 4-like,NA
100288402,DYZ1L17,DYZ1 repeat sequence,NA
100288405,SFTPA3P,"surfactant protein A3, pseudogene",NA
100288413,ERVMER34-1,"endogenous retrovirus group MER34, member 1",NA
100288416,LOC100288416,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit F2 pseudogene",NA
100288420,LOC100288420,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 4, 15kDa pseudogene",NA
100288425,LOC100288425,eukaryotic translation initiation factor 1 pseudogene,NA
100288428,LOC100288428,uncharacterized LOC100288428,NA
100288430,LOC100288430,uncharacterized LOC100288430,NA
100288432,LOC100288432,uncharacterized LOC100288432,NA
100288433,LOC100288433,double homeobox protein 4-like,NA
100288435,DYZ1L18,DYZ1 repeat sequence,NA
100288436,LOC100288436,"solute carrier family 4 (anion exchanger), member 1, adaptor protein pseudogene",NA
100288437,LOC100288437,ring finger and WD repeat domain 2 pseudogene,NA
100288440,COX5BP5,cytochrome c oxidase subunit Vb pseudogene 5,NA
100288443,LOC100288443,uncharacterized LOC100288443,NA
100288449,LOC100288449,uncharacterized LOC100288449,NA
100288451,RBBP4P5,retinoblastoma binding protein 4 pseudogene 5,NA
100288463,LOC100288463,cullin 1 pseudogene,NA
100288465,FAM197Y10,"family with sequence similarity 197, Y-linked, member 10",NA
100288466,LOC100288466,double homeobox protein 4-like,NA
100288468,DYZ1L21,DYZ1 repeat sequence,NA
100288470,LOC100288470,"REX1, RNA exonuclease 1 homolog (S. cerevisiae)-like 1 pseudogene",3008
100288482,LOC100288482,uncharacterized LOC100288482,NA
100288483,HSBP1P2,heat shock factor binding protein 1 pseudogene 2,NA
100288484,LOC100288484,formyl peptide receptor 1 pseudogene,NA
100288485,MTRNR2L7,MT-RNR2-like 7,NA
100288486,DDX11L9,DEAD/H (Asp-Glu-Ala-Asp/His) box helicase 11 like 9,NA
100288490,LOC100288490,uncharacterized LOC100288490,NA
100288493,TCEB1P5,"transcription elongation factor B (SIII), polypeptide 1 pseudogene 5",NA
100288494,LOC100288494,double homeobox protein 4-like,NA
100288496,LOC100288496,uncharacterized LOC100288496,NA
100288499,DYZ1L22,DYZ1 repeat sequence,NA
100288500,LOC100288500,"REX1, RNA exonuclease 1 homolog (S. cerevisiae)-like 1 pseudogene",3008
100288503,LOC100288503,chromosome 1 open reading frame 212 pseudogene,NA
100288504,LOC100288504,uncharacterized LOC100288504,NA
100288506,LOC100288506,polyribonucleotide nucleotidyltransferase pseudogene,NA
100288510,LOC100288510,"TSR1, 20S rRNA accumulation, homolog (S. cerevisiae) pseudogene",NA
100288513,LOC100288513,"tubulin, beta 3 pseudogene",NA
100288517,ISCA1P2,iron-sulfur cluster assembly 1 homolog (S. cerevisiae) pseudogene 2,NA
100288520,LOC100288520,ubiquitin carboxyl-terminal hydrolase 17-like,NA
100288523,LOC100288523,double homeobox protein 4-like,NA
100288524,LOC100288524,forkhead box L1-like,NA
100288526,DYZ1L24,DYZ1 repeat sequence,NA
100288527,REXO1L2P,"REX1, RNA exonuclease 1 homolog (S. cerevisiae)-like 2 (pseudogene)",NA
100288533,LOC100288533,ribosomal protein L14 pseudogene,NA
100288540,POM121B,POM121 membrane glycoprotein B (pseudogene),NA
100288542,LOC100288542,chromosome 14 open reading frame 119 pseudogene,NA
100288543,FOLR3P1,folate receptor 3 (gamma) pseudogene 1,NA
100288557,LOC100288557,double homeobox protein 4-like,NA
100288558,LOC100288558,chromosome 4 open reading frame 46 pseudogene,NA
100288560,LOC100288560,mitochondrial ribosomal protein S18C pseudogene,NA
100288561,DYZ1L25,DYZ1 repeat sequence,NA
100288562,LOC100288562,exonuclease GOR-like,3008
100288563,HMGB3P23,high mobility group box 3 pseudogene 23,NA
100288568,LOC100288568,uncharacterized LOC100288568,NA
100288570,LOC100288570,glycosylphosphatidylinositol anchor attachment protein 1 homolog (yeast) pseudogene,NA
100288580,ACTR3P1,ARP3 actin-related protein 3 homolog (yeast) pseudogene 1,NA
100288584,LOC100288584,coiled-coil domain containing 34 pseudogene,NA
100288590,LOC100288590,cutaneous T-cell lymphoma-associated antigen 1 pseudogene,NA
100288593,LOC100288593,double homeobox protein 4-like,NA
100288594,LOC100288594,uncharacterized LOC100288594,NA
100288595,DYZ1L26,DYZ1 repeat sequence,NA
100288596,LOC100288596,small nuclear ribonucleoprotein polypeptide C pseudogene,NA
100288601,LOC100288601,uncharacterized LOC100288601,NA
100288602,LOC100288602,peptidyl-prolyl cis-trans isomerase A-like,NA
100288610,LINC00268-2P,"long intergenic non-protein coding RNA 268-2, pseudogene",NA
100288611,LOC100288611,uncharacterized LOC100288611,NA
100288613,UBE2NP1,ubiquitin-conjugating enzyme E2N pseudogene 1,NA
100288615,LOC100288615,"WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene",NA
100288619,LOC100288619,uncharacterized LOC100288619,NA
100288623,LOC100288623,zinc finger protein 93-like,NA
100288627,LOC100288627,double homeobox protein 4-like,NA
100288628,LOC100288628,SUMO1/sentrin specific peptidase 6 pseudogene,NA
100288637,LOC100288637,OTU domain containing 7A pseudogene,NA
100288644,LOC100288644,uncharacterized LOC100288644,NA
100288646,LOC100288646,putative uncharacterized protein C20orf69-like,NA
100288654,LOC100288654,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 4, 15kDa pseudogene",NA
100288656,LOC100288656,"ankyrin repeat domain 20 family, member A3 pseudogene",NA
100288657,LOC100288657,double homeobox protein 4-like,NA
100288659,ZNF317P1,zinc finger protein 317 pseudogene 1,NA
100288661,LOC100288661,SUB1 homolog (S. cerevisiae) pseudogene,NA
100288663,LOC100288663,"actin related protein 2/3 complex, subunit 1A, 41kDa pseudogene",NA
100288666,LOC100288666,ribosomal protein L7-like 1 pseudogene,NA
100288667,CICP7,capicua homolog (Drosophila) pseudogene 7,NA
100288669,LOC100288669,uncharacterized LOC100288669,NA
100288675,LOC100288675,uncharacterized LOC100288675,NA
100288676,LOC100288676,uncharacterized LOC100288676,NA
100288683,LOC100288683,ribosomal protein L21 pseudogene,NA
100288687,DUX4L,double homeobox 4,NA
100288690,LOC100288690,WASH complex subunit FAM21B-like,NA
100288691,HMGN2P8,high mobility group nucleosomal binding domain 2 pseudogene 8,NA
100288695,LIMS3L,LIM and senescent cell antigen-like domains 3-like,NA
100288702,ARL6IP1P1,ADP-ribosylation factor-like 6 interacting protein 1 pseudogene 1,NA
100288703,LOC100288703,peptidylprolyl isomerase A (cyclophilin A)-like 4C pseudogene,NA
100288708,LOC100288708,myomegalin-like,NA
100288711,LOC100288711,double homeobox 2 pseudogene,NA
100288712,LOC100288712,S100 calcium binding protein A11 pseudogene,NA
100288713,PMS2P10,postmeiotic segregation increased 2 pseudogene 10,NA
100288721,LOC100288721,uncharacterized LOC100288721,NA
100288724,LOC100288724,"transient receptor potential cation channel, subfamily C, member 6 pseudogene",NA
100288726,LOC100288726,heat shock 10kDa protein 1 (chaperonin 10) pseudogene,NA
100288728,LOC100288728,uncharacterized LOC100288728,NA
100288730,PAN3-AS1,PAN3 antisense RNA 1 (non-protein coding),NA
100288739,LOC100288739,signal peptidase complex subunit 2 homolog (S. cerevisiae) pseudogene,NA
100288741,LOC100288741,retinoic acid receptor responder protein 2-like,NA
100288742,HIST1H2BPS1,"histone cluster 1, H2b, pseudogene 1",NA
100288748,LOC100288748,uncharacterized LOC100288748,NA
100288757,SUMO2P4,SMT3 suppressor of mif two 3 homolog 2 (S. cerevisiae) pseudogene 4,NA
100288763,LOC100288763,KIAA1191 pseudogene,NA
100288771,LOC100288771,prefoldin subunit 1 pseudogene,NA
100288772,CCT7P2,"chaperonin containing TCP1, subunit 7 (eta) pseudogene 2",NA
100288774,LOC100288774,angiogenic factor with G patch and FHA domains 1-like,NA
100288778,LOC100288778,WAS protein family homolog 1 pseudogene,NA
100288781,LOC100288781,uncharacterized LOC100288781,NA
100288785,UQCRBP3,ubiquinol-cytochrome c reductase binding protein pseudogene 3,NA
100288788,LOC100288788,"RNA binding motif protein, X-linked-like 3 pseudogene",NA
100288797,TMEM239,transmembrane protein 239,NA
100288798,LOC100288798,uncharacterized LOC100288798,NA
100288801,FRG2C,"FSHD region gene 2 family, member C",NA
100288802,LOC100288802,ribosomal protein L23a pseudogene,NA
100288803,LOC100288803,F-box and WD repeat domain containing 2 pseudogene,NA
100288805,HYDIN2,"HYDIN2, axonemal central pair apparatus protein (pseudogene)",NA
100288806,LOC100288806,cell division cycle protein 27 homolog,NA
100288807,LOC100288807,putative speedy protein-like protein 2-like,NA
100288814,LOC100288814,uncharacterized LOC100288814,NA
100288822,LOC100288822,uncharacterized LOC100288822,NA
100288825,LOC100288825,tetratricopeptide repeat domain 39C pseudogene,NA
100288827,CYP4F25P,"cytochrome P450, family 4, subfamily F, polypeptide 25, pseudogene",NA
100288831,SRGAP3-AS3,SRGAP3 antisense RNA 3 (non-protein coding),NA
100288841,RBPJP5,RBPJ pseudogene 5,NA
100288842,LOC100288842,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5 pseudogene",NA
100288843,LOC100288843,"N-ethylmaleimide-sensitive factor attachment protein, gamma pseudogene",NA
100288844,LOC100288844,zinc finger protein 133-like,NA
100288846,LOC100288846,uncharacterized LOC100288846,NA
100288853,LOC100288853,"poly(A) binding protein, nuclear 1 pseudogene",NA
100288860,LOC100288860,uncharacterized LOC100288860,NA
100288861,LOC100288861,tRNA methyltransferase 11-2 homolog (S. cerevisiae) pseudogene,NA
100288864,LOC100288864,uncharacterized LOC100288864,NA
100288866,LOC100288866,uncharacterized LOC100288866,NA
100288868,LOC100288868,keratin 18 pseudogene,NA
100288869,LOC100288869,uncharacterized LOC100288869,NA
100288870,ERLEC1P1,endoplasmic reticulum lectin 1 pseudogene 1,NA
100288884,LOC100288884,uncharacterized LOC100288884,NA
100288885,LOC100288885,"dynein, light chain, LC8-type 1 pseudogene",NA
100288892,COX6CP4,cytochrome c oxidase subunit VIc pseudogene 4,NA
100288893,LOC100288893,uncharacterized LOC100288893,NA
100288897,LOC100288897,putative fatty acyl-CoA reductase 2-like protein FLJ43933-like,NA
100288902,LOC100288902,uncharacterized LOC100288902,NA
100288903,LOC100288903,zinc finger protein 717-like,NA
100288904,CICP11,capicua homolog (Drosophila) pseudogene 11,NA
100288908,LOC100288908,PRO2898,NA
100288910,LOC100288910,uncharacterized LOC100288910,NA
100288911,LOC100288911,uncharacterized LOC100288911,NA
100288914,LOC100288914,"mannosidase, beta A, lysosomal-like pseudogene",NA
100288929,LOC100288929,coxsackievirus and adenovirus receptor-like,NA
100288935,LOC100288935,chromosome 11 open reading frame 10 pseudogene,NA
100288948,LOC100288948,bromodomain containing 7 pseudogene,NA
100288950,MTND1P25,MT-ND1 pseudogene 25,NA
100288960,PRSS43,"protease, serine, 43",NA
100288962,LOC100288962,S-phase kinase-associated protein 1 pseudogene,NA
100288963,LOC100288963,uncharacterized LOC100288963,NA
100288964,FABP5P5,fatty acid binding protein 5 pseudogene 5,NA
100288966,LOC100288966,POTE ankyrin domain family member D-like,NA
100288971,LOC100288971,acireductone dioxygenase 1 pseudogene,NA
100288974,LOC100288974,"BMS1 homolog, ribosome assembly protein (yeast) pseudogene",NA
100288978,LOC100288978,myeloma overexpressed 2 pseudogene,NA
100288979,LOC100288979,DDB1 and CUL4 associated factor 13 pseudogene,NA
100288984,MTND1P3,MT-ND1 pseudogene 3,NA
100288997,LOC100288997,uncharacterized LOC100288997,NA
100288998,MTND1P15,MT-ND1 pseudogene 15,NA
100289004,LOC100289004,actin-related protein 3B-like,NA
100289006,LOC100289006,uncharacterized LOC100289006,NA
100289009,LOC100289009,uncharacterized LOC100289009,NA
100289017,MOXD2P,"monooxygenase, DBH-like 2, pseudogene",NA
100289019,LOC100289019,uncharacterized LOC100289019,NA
100289026,LOC100289026,uncharacterized LOC100289026,NA
100289027,CDK2AP2P1,cyclin-dependent kinase 2 associated protein 2 pseudogene 1,NA
100289028,BNIP3P4,BCL2/adenovirus E1B 19kDa interacting protein 3 pseudogene 4,NA
100289034,LOC100289034,ribosomal protein L23a pseudogene,NA
100289037,LOC100289037,NHP2 non-histone chromosome protein 2-like 1 (S. cerevisiae) pseudogene,NA
100289038,LOC100289038,von Willebrand factor-like,NA
100289045,LOC100289045,uncharacterized LOC100289045,NA
100289047,LOC100289047,dnaJ homolog subfamily B member 6-like,NA
100289051,CYB5AP5,cytochrome b5 type A (microsomal) pseudogene 5,NA
100289055,LOC100289055,uncharacterized LOC100289055,NA
100289058,LOC100289058,uncharacterized LOC100289058,NA
100289059,LOC100289059,chromosome 9 open reading frame 123 pseudogene,NA
100289060,LOC100289060,"guanine nucleotide binding protein (G protein), gamma 10 pseudogene",NA
100289061,LOC100289061,uncharacterized LOC100289061,NA
100289065,LOC100289065,uncharacterized LOC100289065,NA
100289079,LOC100289079,60S ribosomal protein L36-like,NA
100289085,LOC100289085,protein fem-1 homolog A-like,NA
100289087,TSPY10,"testis specific protein, Y-linked 10",NA
100289090,LOC100289090,uncharacterized LOC100289090,NA
100289091,LOC100289091,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit G pseudogene",NA
100289092,LOC100289092,uncharacterized LOC100289092,NA
100289094,LOC100289094,uncharacterized LOC100289094,NA
100289095,LOC100289095,BCL2-like 12 (proline rich) pseudogene,NA
100289097,LOC100289097,protein FRG1-like,NA
100289098,LOC100289098,uncharacterized LOC100289098,NA
100289099,LOC100289099,ribosomal protein L30 pseudogene,NA
100289102,EIF4A1P8,eukaryotic translation initiation factor 4A1 pseudogene 8,NA
100289104,LOC100289104,uncharacterized LOC100289104,NA
100289117,LOC100289117,ubiquitin A-52 residue ribosomal protein fusion product 1 pseudogene,NA
100289118,LOC100289118,mitochondrial carrier 2 pseudogene,NA
100289120,LOC100289120,uncharacterized LOC100289120,NA
100289121,LOC100289121,coxsackievirus and adenovirus receptor-like,NA
100289124,FAM27E2,"family with sequence similarity 27, member E2",NA
100289130,LOC100289130,uncharacterized LOC100289130,NA
100289131,LOC100289131,cytochrome c oxidase subunit VIc pseudogene,NA
100289133,KRT8P32,keratin 8 pseudogene 32,NA
100289137,LOC100289137,uncharacterized LOC100289137,NA
100289141,LOC100289141,"H3 histone, family 3B (H3.3B) pseudogene",NA
100289143,LOC100289143,NOP10 ribonucleoprotein homolog (yeast) pseudogene,NA
100289144,LOC100289144,uncharacterized LOC100289144,NA
100289150,FAM197Y5,"family with sequence similarity 197, Y-linked, member 5",NA
100289151,LOC100289151,protein artemis-like,NA
100289158,HMGB3P13,high mobility group box 3 pseudogene 13,NA
100289161,LOC100289161,uncharacterized LOC100289161,NA
100289170,LOC100289170,protein FAM36A-like,NA
100289178,LOC100289178,uncharacterized LOC100289178,NA
100289184,LOC100289184,ribosomal protein L22 pseudogene,NA
100289185,LOC100289185,telomeric repeat-binding factor 1-like,NA
100289186,SDHDP1,"succinate dehydrogenase complex, subunit D, integral membrane protein pseudogene 1",NA
100289187,LOC100289187,transmembrane protein 225-like,NA
100289188,FAM197Y4,"family with sequence similarity 197, Y-linked, member 4",NA
100289191,HMGN3P1,high mobility group nucleosomal binding domain 3 pseudogene 1,NA
100289193,LOC100289193,ubiquitin-conjugating enzyme E2 L3-like,NA
100289194,LOC100289194,uncharacterized LOC100289194,NA
100289196,LOC100289196,chromosome 7 open reading frame 73 pseudogene,NA
100289197,LOC100289197,prefoldin subunit 4-like,NA
100289200,LOC100289200,hemicentin-2-like,NA
100289206,LOC100289206,uncharacterized protein CXorf49-like,NA
100289207,LOC100289207,mitogen-activated protein kinase kinase pseudogene,NA
100289211,LOC100289211,uncharacterized LOC100289211,NA
100289220,LOC100289220,LTV1 homolog (S. cerevisiae) pseudogene,NA
100289230,LOC100289230,uncharacterized LOC100289230,NA
100289237,LOC100289237,centrosomal protein of 164 kDa-like,NA
100289238,LOC100289238,zinc finger RNA binding protein pseudogene,NA
100289244,LOC100289244,peptidylprolyl isomerase A (cyclophilin A) pseudogene,NA
100289248,LOC100289248,uncharacterized LOC100289248,NA
100289251,LOC100289251,uncharacterized LOC100289251,NA
100289252,FAM108A3P,"family with sequence similarity 108, member A2",NA
100289255,LOC100289255,uncharacterized LOC100289255,NA
100289259,ZFYVE9P1,"zinc finger, FYVE domain containing 9 pseudogene 1",NA
100289260,LOC100289260,calponin-2-like,NA
100289264,LOC100289264,ribosomal protein L7 pseudogene,NA
100289265,FAM197Y1,"family with sequence similarity 197, Y-linked, member 1",NA
100289269,LOC100289269,uncharacterized LOC100289269,NA
100289274,DNAJC3-AS1,DNAJC3 antisense RNA 1 (non-protein coding),NA
